lat,lng,comment
42.08664831,-75.96785861
42.08664185,-75.96777612
42.08665061,-75.96769992
42.08664936,-75.96761172
42.08665444,-75.96752955
42.086656,-75.96744665
42.08665843,-75.96736713
42.08666002,-75.96729208
42.08666422,-75.96721706
42.08666703,-75.96714115
42.08667797,-75.9669737
42.08668199,-75.96689759
42.08667928,-75.96682878
42.08668451,-75.96676048
42.08670043,-75.96670788
42.08671933,-75.96666097
42.08674806,-75.96663249
42.08677198,-75.96661515
42.08679086,-75.96662259
42.08679217,-75.96661894
42.08679011,-75.96661799
42.08679714,-75.96661778
42.08681819,-75.96662776
42.08684938,-75.96665377
42.08687763,-75.96669765
42.08690523,-75.96675445
42.08693146,-75.96681882
42.08694677,-75.96689418
42.08695447,-75.96696915
42.08695598,-75.96703898
42.0869559,-75.9671006
42.08695289,-75.96714884
42.08695012,-75.96717697
42.086947,-75.96718314
42.08694731,-75.96718529
42.08694945,-75.96719268
42.08694898,-75.9671947
42.08694913,-75.96719586
42.08694808,-75.96719612
42.08694764,-75.96719723
42.08694949,-75.96719828
42.08694876,-75.96720025
42.08694862,-75.96720146
42.086949,-75.96720071
42.08694953,-75.96720301
42.08695011,-75.96720546
42.08695007,-75.96720525
42.08695079,-75.96720601
42.08695072,-75.96720789
42.08695061,-75.96720626
42.08695141,-75.96720469
42.08695049,-75.96720332
42.08695029,-75.96720636
42.0869503,-75.96720522
42.08695144,-75.96720572
42.08695136,-75.96720488
42.08695014,-75.9672058
42.08694941,-75.96720721
42.08695004,-75.96720889
42.08695056,-75.96721005
42.08695053,-75.96721398
42.08694979,-75.96721505
42.08694968,-75.96721557
42.0869506,-75.96721574
42.08695095,-75.96721693
42.08695036,-75.96721767
42.08695019,-75.96721686
42.08695073,-75.96721806
42.08695088,-75.96722036
42.08695077,-75.96722123
42.08695042,-75.9672222
42.08695053,-75.96722325
42.08695085,-75.96722349
42.0869507,-75.96722404
42.08695112,-75.96722438
42.08695213,-75.96722529
42.08695368,-75.96722705
42.0869537,-75.96722807
42.08695336,-75.9672289
42.08695392,-75.96722925
42.08695368,-75.96722993
42.08695359,-75.96723035
42.08695297,-75.96723024
42.08695274,-75.96723013
42.08695184,-75.96723085
42.08695034,-75.96723077
42.08694901,-75.96723079
42.08694818,-75.96723115
42.08694809,-75.96723125
42.08694766,-75.96723225
42.08694729,-75.96723198
42.08694678,-75.96723163
42.08694878,-75.9672316
42.08695041,-75.96723172
42.08695102,-75.96723218
42.08695216,-75.96723291
42.08695327,-75.96723301
42.08695375,-75.96723344
42.08695398,-75.96723366
42.08695455,-75.96723505
42.08695494,-75.96723658
42.0869563,-75.96723749
42.08695734,-75.96723803
42.08695862,-75.96723915
42.08695904,-75.96724022
42.08695969,-75.96724155
42.08696028,-75.96724211
42.08696098,-75.9672434
42.08696155,-75.96724509
42.08696186,-75.96724664
42.08696218,-75.96724753
42.08696258,-75.96725018
42.08696327,-75.96725128
42.0869646,-75.96725204
42.08696528,-75.96725226
42.08696689,-75.96725281
42.08696647,-75.96725384
42.08696629,-75.9672543
42.08696613,-75.96725432
42.08696544,-75.96725409
42.08696462,-75.9672545
42.0869651,-75.96725465
42.0869656,-75.96725489
42.08696579,-75.96725564
42.08696581,-75.96725569
42.08696607,-75.96725662
42.08696641,-75.96725723
42.08696662,-75.9672576
42.08696634,-75.96725842
42.08696651,-75.96725832
42.08696604,-75.96725803
42.0869675,-75.96725813
42.08696758,-75.96725733
42.08696819,-75.96725698
42.08696791,-75.96725658
42.08696729,-75.96725715
42.08696745,-75.96725755
42.08696736,-75.96725728
42.08696773,-75.96725708
42.08696757,-75.96725655
42.0869662,-75.96725606
42.0869652,-75.9672561
42.08696417,-75.96725582
42.0869638,-75.96725587
42.08696253,-75.96725568
42.08696162,-75.96725574
42.08696039,-75.96725547
42.08696063,-75.96725514
42.08696056,-75.96725442
42.08696111,-75.96725456
42.08696013,-75.96725437
42.08696007,-75.96725452
42.08696,-75.9672543
42.08696038,-75.96725395
42.08695933,-75.96725402
42.08695943,-75.96725425
42.08695965,-75.96725431
42.08695876,-75.96725388
42.08695869,-75.96725398
42.08695713,-75.96725318
42.08695646,-75.96725321
42.08695582,-75.96725273
42.08695402,-75.96725232
42.08695216,-75.96725161
42.08695015,-75.96725078
42.08694896,-75.96725074
42.08694756,-75.96725007
42.08694606,-75.96724974
42.08694434,-75.96724911
42.08694316,-75.96724913
42.08694253,-75.96724962
42.0869417,-75.96724966
42.08694173,-75.96724952
42.08694156,-75.96724888
42.08694053,-75.9672486
42.08694034,-75.96724818
42.08693952,-75.96724794
42.08693853,-75.96724745
42.08693763,-75.96724683
42.08693539,-75.9672465
42.08693448,-75.96724586
42.08693478,-75.96724472
42.0869341,-75.96724461
42.08693362,-75.96724446
42.08693339,-75.9672441
42.08693295,-75.96724326
42.08693188,-75.9672415
42.08693105,-75.96724072
42.08693028,-75.96723984
42.08692999,-75.96723969
42.08692973,-75.96723871
42.0869295,-75.96723851
42.08692999,-75.967239
42.08692981,-75.96723942
42.08692964,-75.96723995
42.08692978,-75.9672406
42.0869295,-75.96724109
42.08692935,-75.96724209
42.08692927,-75.96724313
42.08692865,-75.96724415
42.08692822,-75.96724502
42.08692821,-75.96724548
42.08692803,-75.96724638
42.08692734,-75.96724695
42.08692739,-75.96724779
42.08692671,-75.96724819
42.08692636,-75.96724878
42.0869264,-75.96724857
42.08692655,-75.9672488
42.08692666,-75.96724927
42.08692611,-75.96725021
42.08692629,-75.9672505
42.08692598,-75.96725209
42.08692568,-75.96725284
42.08692537,-75.96725327
42.08692482,-75.96725396
42.08692442,-75.96725422
42.08692408,-75.96725488
42.08692377,-75.96725528
42.08692325,-75.96725629
42.08692209,-75.96725701
42.08692227,-75.96725773
42.08692241,-75.96725859
42.08692207,-75.96725944
42.0869223,-75.96725936
42.08692109,-75.96725962
42.08692086,-75.96726092
42.08692078,-75.96726195
42.08692159,-75.96726291
42.08692203,-75.96726349
42.0869214,-75.96726358
42.0869208,-75.96726455
42.08692059,-75.96726435
42.08692051,-75.96726457
42.08692078,-75.96726537
42.08692061,-75.96726601
42.08691989,-75.96726597
42.08691925,-75.96726454
42.08691862,-75.96726505
42.08691806,-75.96726523
42.08691816,-75.96726451
42.08691848,-75.9672644
42.08691959,-75.96726408
42.08692025,-75.96726323
42.08692185,-75.96726274
42.08692316,-75.96726193
42.08692442,-75.96726231
42.08692441,-75.96726127
42.08692425,-75.96726237
42.08692429,-75.96726185
42.0869241,-75.96726204
42.08692453,-75.96726078
42.08692421,-75.96726012
42.08692343,-75.96726071
42.08692376,-75.9672611
42.08692341,-75.96726184
42.08692316,-75.96726272
42.08692205,-75.96726291
42.0869211,-75.96726438
42.08692131,-75.96726491
42.08692147,-75.9672654
42.08692191,-75.96726603
42.08692466,-75.96726553
42.0869253,-75.96726616
42.08692668,-75.96726649
42.08692691,-75.9672659
42.08692715,-75.96726563
42.08692754,-75.96726586
42.08692804,-75.96726512
42.08692906,-75.96726453
42.08693051,-75.96726307
42.08693075,-75.96726231
42.08693197,-75.96726185
42.08693299,-75.9672605
42.08693312,-75.96725998
42.0869338,-75.96725986
42.08693367,-75.96725894
42.08693452,-75.96725794
42.08693436,-75.96725685
42.08693404,-75.96725639
42.0869339,-75.96725606
42.08693354,-75.96725597
42.08693389,-75.96725492
42.08693342,-75.96725329
42.08693377,-75.96725218
42.08693319,-75.96725172
42.08693311,-75.9672511
42.08693309,-75.96725038
42.08693256,-75.96724982
42.08693311,-75.96724948
42.08693316,-75.96724964
42.08693316,-75.96724875
42.08693452,-75.96724839
42.08693616,-75.96724853
42.086937,-75.96724707
42.08693699,-75.96724663
42.08693733,-75.96724622
42.0869385,-75.9672454
42.08693826,-75.96724574
42.086938,-75.96724523
42.08693728,-75.96724411
42.08693749,-75.96724334
42.08693786,-75.96724306
42.0869377,-75.96724163
42.08693756,-75.967241
42.08693808,-75.96724031
42.08693777,-75.96723974
42.08693798,-75.96723904
42.08693855,-75.9672388
42.08693828,-75.96723802
42.08693963,-75.96723757
42.08694046,-75.96723793
42.08694081,-75.96723717
42.08694191,-75.96723549
42.08694186,-75.96723451
42.08694155,-75.96723347
42.08694135,-75.96723262
42.08694104,-75.96723184
42.08694088,-75.96723204
42.08694097,-75.96723156
42.086941,-75.96723151
42.08694008,-75.96723113
42.08693958,-75.96723125
42.08693894,-75.9672326
42.08693926,-75.96723368
42.0869392,-75.96723458
42.0869393,-75.96723573
42.08693866,-75.96723509
42.08693829,-75.96723509
42.08696099,-75.96724795
42.08696093,-75.96724799
42.08696085,-75.967248
42.08696074,-75.96724803
42.08696065,-75.96724806
42.08696058,-75.9672481
42.0869605,-75.96724815
42.08696041,-75.96724817
42.08696033,-75.96724819
42.08696014,-75.96724822
42.08696006,-75.96724821
42.08696,-75.96724821
42.08695993,-75.96724819
42.08695987,-75.96724819
42.08695981,-75.96724816
42.08695975,-75.96724813
42.08695969,-75.9672481
42.08695964,-75.96724807
42.08695958,-75.96724805
42.08695953,-75.96724804
42.0869595,-75.96724803
42.08695943,-75.96724801
42.08695937,-75.96724802
42.0869593,-75.96724804
42.08695923,-75.96724804
42.08695915,-75.96724805
42.08695905,-75.96724806
42.08695898,-75.96724807
42.0869589,-75.96724808
42.08695883,-75.96724809
42.08695876,-75.96724808
42.08695869,-75.96724807
42.08695863,-75.96724804
42.08695849,-75.96724798
42.08695841,-75.96724794
42.08695831,-75.96724792
42.08695818,-75.96724791
42.08695804,-75.96724788
42.0869579,-75.96724786
42.08695776,-75.96724784
42.08695762,-75.96724783
42.0869575,-75.96724785
42.08695736,-75.96724789
42.08695723,-75.96724793
42.08695709,-75.96724797
42.08695696,-75.96724799
42.08695685,-75.96724799
42.08695675,-75.96724799
42.08695665,-75.967248
42.08695659,-75.967248
42.08695652,-75.96724799
42.08695648,-75.96724796
42.08695645,-75.96724794
42.08695641,-75.96724792
42.08695637,-75.9672479
42.08695635,-75.96724788
42.08695631,-75.96724787
42.08695623,-75.96724785
42.08695617,-75.96724786
42.08695612,-75.96724788
42.08695609,-75.96724788
42.08695605,-75.9672479
42.08695603,-75.9672479
42.08695601,-75.96724789
42.08695599,-75.96724788
42.08695598,-75.96724787
42.08695598,-75.96724785
42.08695598,-75.96724784
