lat,lng,comment
42.11104082,-75.94513874
42.11104099,-75.94513876
42.1110411,-75.94513792
42.11104072,-75.94513823
42.1110399,-75.9451373
42.11103956,-75.94513752
42.1110394,-75.94513727
42.11103924,-75.94513666
42.1110386,-75.94513803
42.11103873,-75.94513755
42.11103827,-75.94513768
42.11103821,-75.9451383
42.11103807,-75.94513912
42.11103695,-75.94513978
42.11103631,-75.94514057
42.11103616,-75.9451422
42.11103541,-75.94514351
42.11103552,-75.94514487
42.11103523,-75.9451461
42.11103457,-75.94514602
42.11103427,-75.94514652
42.1110347,-75.94514706
42.11103332,-75.94514793
42.11103304,-75.94514869
42.1110327,-75.9451489
42.11103365,-75.94514982
42.11103361,-75.94515062
42.11103253,-75.94515137
42.1110308,-75.94515151
42.11103279,-75.94515016
42.11106546,-75.94512803
42.11109138,-75.94510541
42.1111084,-75.94507642
42.11111877,-75.9450446
42.11111444,-75.94500665
42.1111041,-75.94496768
42.11108168,-75.94491986
42.11105649,-75.94485775
42.11102251,-75.94478207
42.1109849,-75.94469783
42.11094493,-75.94459916
42.11089513,-75.94449036
42.11084686,-75.94437903
42.11079554,-75.94425595
42.11074077,-75.94413295
42.11068532,-75.94400958
42.11062302,-75.94387511
42.11056414,-75.94374584
42.11050293,-75.94361459
42.11043895,-75.94347735
42.11037477,-75.94333884
42.11030974,-75.94320282
42.1102461,-75.9430748
42.11017744,-75.94294539
42.11010816,-75.94281425
42.10997105,-75.94256237
42.10990502,-75.94244257
42.1098378,-75.9423209
42.10977045,-75.94220337
42.10971107,-75.94210031
42.1096539,-75.94200483
42.10960356,-75.94191825
42.10956397,-75.94184491
42.10953163,-75.94178842
42.1095106,-75.94174877
42.10949999,-75.94172897
42.10949587,-75.9417214
42.10949546,-75.94171935
42.10949386,-75.94171794
42.10949387,-75.94171681
42.1094951,-75.94171615
42.10949441,-75.94171468
42.10949456,-75.94171464
42.10949366,-75.94171267
42.10949182,-75.94171094
42.10949107,-75.94171027
42.10949101,-75.94170954
42.10949015,-75.94170754
42.10948401,-75.94169639
42.10947029,-75.9416712
42.1094222,-75.94157617
42.10938255,-75.9415031
42.10934167,-75.94142129
42.10929448,-75.94132726
42.10923861,-75.9412212
42.10917751,-75.94110607
42.10911149,-75.94098244
42.1090437,-75.94085837
42.10897631,-75.94073497
42.10890437,-75.94060532
42.10883687,-75.94048241
42.10877303,-75.94036421
42.10870678,-75.94024327
42.1086396,-75.94012419
42.1085723,-75.94000234
42.10850745,-75.93988153
42.10844128,-75.93975746
42.1083722,-75.93963011
42.10830288,-75.93950244
42.10823279,-75.93936884
42.1081588,-75.93923569
42.10808881,-75.93910544
42.10801739,-75.93897517
42.10794636,-75.93884684
42.10787545,-75.93871602
42.10773121,-75.9384495
42.10766692,-75.93833051
42.10760839,-75.93821575
42.10755697,-75.93811776
42.10750874,-75.93803157
42.10746703,-75.93795729
42.10742758,-75.93788894
42.1073887,-75.93782532
42.10735706,-75.93777508
42.10733665,-75.93773531
42.10731445,-75.93769685
42.10729379,-75.93766101
42.10727205,-75.93762344
42.10725174,-75.93758849
42.10722365,-75.93754338
42.10719138,-75.93748857
42.10715509,-75.93742644
42.10712197,-75.93736347
42.10708138,-75.93729147
42.10704396,-75.93722743
42.10701298,-75.93717634
42.10698554,-75.93713151
42.10696267,-75.93709397
42.10694807,-75.9370687
42.10694007,-75.93705198
42.10693762,-75.93704712
42.10693616,-75.9370462
42.10693758,-75.937048
42.10693781,-75.93704834
42.10693826,-75.93704857
42.10693803,-75.93704828
42.10693845,-75.93704837
42.10693799,-75.93704851
42.10693824,-75.93704845
42.10693773,-75.93704852
42.10693787,-75.93704964
42.10693839,-75.93704974
42.10693922,-75.93705125
42.10693784,-75.93704994
42.10693659,-75.9370501
42.10693622,-75.93704893
42.10693056,-75.9370372
42.10691776,-75.93701054
42.10689546,-75.93696315
42.10686649,-75.93690048
42.10683465,-75.93682608
42.10679155,-75.93673608
42.10673813,-75.93663918
42.10668164,-75.93653327
42.10661623,-75.93641142
42.10654979,-75.93628846
42.10648303,-75.93616355
42.10634169,-75.93589896
42.10626554,-75.93576127
42.10619267,-75.93562769
42.10611888,-75.93549503
42.10604564,-75.93536048
42.10597701,-75.93523379
42.10591206,-75.93511418
42.10585294,-75.93500506
42.10579753,-75.93490574
42.10574233,-75.93481482
42.10569803,-75.93474398
42.10566213,-75.9346936
42.10563657,-75.93466086
42.105622,-75.9346408
42.10561361,-75.93462903
42.10560737,-75.93461907
42.10560364,-75.93461222
42.10560208,-75.93460972
42.10560076,-75.93460727
42.10559787,-75.93460241
42.10559407,-75.9345945
42.10558156,-75.93457854
42.10556269,-75.93454858
42.10553711,-75.93450865
42.10550917,-75.93445675
42.10548269,-75.93441093
42.1054523,-75.93435477
42.1054467,-75.93434868
42.10544426,-75.93434709
42.10544464,-75.93434659
42.10544409,-75.93434547
42.10544433,-75.93434722
42.10544506,-75.93434749
42.10544497,-75.93434764
42.10544444,-75.93434713
42.10544479,-75.93434676
42.10544337,-75.93434721
42.10544325,-75.93434911
42.10544133,-75.93434867
42.10544126,-75.93435048
42.10544184,-75.93435335
42.10544159,-75.93435463
42.10544169,-75.9343523
42.10544378,-75.93435396
42.10544288,-75.93435341
42.10544079,-75.93435307
42.10544017,-75.93435054
42.10543575,-75.93433946
42.10542178,-75.9343153
42.10540309,-75.93427996
42.1053754,-75.93422101
42.10529986,-75.93406886
42.1052567,-75.93397708
42.10520237,-75.93387531
42.10514372,-75.93376775
42.10508327,-75.93365711
42.10502939,-75.9335541
42.10496692,-75.93344067
42.10490228,-75.93332697
42.10484367,-75.93321884
42.10478809,-75.93311583
42.10474439,-75.93302955
42.10469936,-75.93294931
42.10466379,-75.93288391
42.10463717,-75.93283475
42.10461103,-75.93278865
42.10459349,-75.93275471
42.1045758,-75.93272345
42.10456202,-75.93269828
42.10455315,-75.9326819
42.10454804,-75.93267014
42.10453719,-75.93265193
42.10452825,-75.93263554
42.10451707,-75.93261811
42.10450636,-75.93259921
42.10449889,-75.93258514
42.10449377,-75.93257393
42.10449101,-75.93256897
42.10448783,-75.93256472
42.10448746,-75.93256475
42.10448681,-75.93256182
42.10448679,-75.93256134
42.1044818,-75.93255077
42.10447119,-75.9325307
42.10445627,-75.93250167
42.10443479,-75.93246281
42.10440798,-75.932415
42.10438129,-75.93236498
42.10434891,-75.93230784
42.1043126,-75.9322458
42.1042785,-75.9321819
42.10423653,-75.93210866
42.10419286,-75.93203287
42.1041472,-75.93195388
42.10409978,-75.9318718
42.1040528,-75.93178953
42.10400375,-75.93170298
42.10395079,-75.93161008
42.10389967,-75.93151702
42.10385306,-75.93143274
42.1038045,-75.93135021
42.10372755,-75.93120999
42.10368936,-75.93113973
42.10364481,-75.93106079
42.10359556,-75.93097258
42.10354624,-75.93088393
42.1034975,-75.93079436
42.10344351,-75.93070127
42.1033917,-75.93061147
42.10333998,-75.93052199
42.1032981,-75.93044644
42.10326339,-75.93038485
42.10323287,-75.93033097
42.10321083,-75.93029306
42.10319823,-75.93027339
42.10319372,-75.93026548
42.10319481,-75.93026409
42.10319457,-75.93026388
42.10319521,-75.9302641
42.10319516,-75.9302647
42.10319644,-75.93026552
42.10319703,-75.93026572
42.10319716,-75.93026598
42.10319863,-75.93026651
42.10319973,-75.93026763
42.10320121,-75.93026853
42.10320075,-75.93026917
42.10320031,-75.93026753
42.10319432,-75.93025647
42.10318384,-75.93023453
42.10316904,-75.93020245
42.10314646,-75.93016163
42.10312083,-75.93010562
42.10308801,-75.93004079
42.10304757,-75.92996681
42.1029944,-75.92987554
42.10293766,-75.92977662
42.10287902,-75.92967196
42.10282,-75.92955581
42.10275507,-75.92944121
42.10269106,-75.92932433
42.10262379,-75.92920418
42.10256159,-75.92908799
42.10249753,-75.92897389
42.10243933,-75.92887747
42.10238763,-75.9287974
42.10234429,-75.92872937
42.10231004,-75.92867562
42.10228612,-75.92863331
42.10227282,-75.92860668
42.10226614,-75.92859643
42.10226588,-75.92859746
42.10226765,-75.92859494
42.10226761,-75.92859458
42.10226805,-75.92859427
